window_id,source_clip_id,source_path,category,coarse_class,subject,window_start_frame,window_end_frame,output_path
train_005359_walk_001060_001510_w000045_000090,train_005359_walk_001060_001510,MPI_HDM05/dg/HDM_dg_01-03_02_120_poses.npz,walk,walk,dg,45,90,windows/train/walk/train_005359_walk_001060_001510_w000045_000090.npz
train_005359_walk_001060_001510_w000060_000105,train_005359_walk_001060_001510,MPI_HDM05/dg/HDM_dg_01-03_02_120_poses.npz,walk,walk,dg,60,105,windows/train/walk/train_005359_walk_001060_001510_w000060_000105.npz
train_005359_walk_001060_001510_w000068_000113,train_005359_walk_001060_001510,MPI_HDM05/dg/HDM_dg_01-03_02_120_poses.npz,walk,walk,dg,68,113,windows/train/walk/train_005359_walk_001060_001510_w000068_000113.npz
train_004307_unknown_mixed_000000_000468_w000000_000045,train_004307_unknown_mixed_000000_000468,MPI_HDM05/dg/HDM_dg_01-03_03_120_poses.npz,unknown_mixed,other,dg,0,45,windows/train/unknown_mixed/train_004307_unknown_mixed_000000_000468_w000000_000045.npz
train_004307_unknown_mixed_001473_001733_w000000_000045,train_004307_unknown_mixed_001473_001733,MPI_HDM05/dg/HDM_dg_01-03_03_120_poses.npz,unknown_mixed,other,dg,0,45,windows/train/unknown_mixed/train_004307_unknown_mixed_001473_001733_w000000_000045.npz
train_004307_unknown_mixed_000000_000468_w000015_000060,train_004307_unknown_mixed_000000_000468,MPI_HDM05/dg/HDM_dg_01-03_03_120_poses.npz,unknown_mixed,other,dg,15,60,windows/train/unknown_mixed/train_004307_unknown_mixed_000000_000468_w000015_000060.npz
train_004307_unknown_mixed_001473_001733_w000015_000060,train_004307_unknown_mixed_001473_001733,MPI_HDM05/dg/HDM_dg_01-03_03_120_poses.npz,unknown_mixed,other,dg,15,60,windows/train/unknown_mixed/train_004307_unknown_mixed_001473_001733_w000015_000060.npz
train_004307_unknown_mixed_003258_003584_w000015_000060,train_004307_unknown_mixed_003258_003584,MPI_HDM05/dg/HDM_dg_01-03_03_120_poses.npz,unknown_mixed,other,dg,15,60,windows/train/unknown_mixed/train_004307_unknown_mixed_003258_003584_w000015_000060.npz
train_004307_unknown_mixed_000000_000468_w000030_000075,train_004307_unknown_mixed_000000_000468,MPI_HDM05/dg/HDM_dg_01-03_03_120_poses.npz,unknown_mixed,other,dg,30,75,windows/train/unknown_mixed/train_004307_unknown_mixed_000000_000468_w000030_000075.npz
train_004307_unknown_mixed_003258_003584_w000030_000075,train_004307_unknown_mixed_003258_003584,MPI_HDM05/dg/HDM_dg_01-03_03_120_poses.npz,unknown_mixed,other,dg,30,75,windows/train/unknown_mixed/train_004307_unknown_mixed_003258_003584_w000030_000075.npz
train_004307_unknown_mixed_003258_003584_w000037_000082,train_004307_unknown_mixed_003258_003584,MPI_HDM05/dg/HDM_dg_01-03_03_120_poses.npz,unknown_mixed,other,dg,37,82,windows/train/unknown_mixed/train_004307_unknown_mixed_003258_003584_w000037_000082.npz
train_004307_unknown_mixed_000000_000468_w000060_000105,train_004307_unknown_mixed_000000_000468,MPI_HDM05/dg/HDM_dg_01-03_03_120_poses.npz,unknown_mixed,other,dg,60,105,windows/train/unknown_mixed/train_004307_unknown_mixed_000000_000468_w000060_000105.npz
train_004307_unknown_mixed_000000_000468_w000072_000117,train_004307_unknown_mixed_000000_000468,MPI_HDM05/dg/HDM_dg_01-03_03_120_poses.npz,unknown_mixed,other,dg,72,117,windows/train/unknown_mixed/train_004307_unknown_mixed_000000_000468_w000072_000117.npz
train_004307_run_002217_002520_w000000_000045,train_004307_run_002217_002520,MPI_HDM05/dg/HDM_dg_01-03_03_120_poses.npz,run,run,dg,0,45,windows/train/run/train_004307_run_002217_002520_w000000_000045.npz
train_004307_run_002655_003012_w000000_000045,train_004307_run_002655_003012,MPI_HDM05/dg/HDM_dg_01-03_03_120_poses.npz,run,run,dg,0,45,windows/train/run/train_004307_run_002655_003012_w000000_000045.npz
train_004307_run_002217_002520_w000015_000060,train_004307_run_002217_002520,MPI_HDM05/dg/HDM_dg_01-03_03_120_poses.npz,run,run,dg,15,60,windows/train/run/train_004307_run_002217_002520_w000015_000060.npz
train_004307_run_002655_003012_w000015_000060,train_004307_run_002655_003012,MPI_HDM05/dg/HDM_dg_01-03_03_120_poses.npz,run,run,dg,15,60,windows/train/run/train_004307_run_002655_003012_w000015_000060.npz
train_004307_run_002217_002520_w000030_000075,train_004307_run_002217_002520,MPI_HDM05/dg/HDM_dg_01-03_03_120_poses.npz,run,run,dg,30,75,windows/train/run/train_004307_run_002217_002520_w000030_000075.npz
train_004307_run_002655_003012_w000030_000075,train_004307_run_002655_003012,MPI_HDM05/dg/HDM_dg_01-03_03_120_poses.npz,run,run,dg,30,75,windows/train/run/train_004307_run_002655_003012_w000030_000075.npz
train_004307_run_002217_002520_w000031_000076,train_004307_run_002217_002520,MPI_HDM05/dg/HDM_dg_01-03_03_120_poses.npz,run,run,dg,31,76,windows/train/run/train_004307_run_002217_002520_w000031_000076.npz
train_004307_run_002655_003012_w000045_000090,train_004307_run_002655_003012,MPI_HDM05/dg/HDM_dg_01-03_03_120_poses.npz,run,run,dg,45,90,windows/train/run/train_004307_run_002655_003012_w000045_000090.npz
train_004307_walk_000468_000915_w000000_000045,train_004307_walk_000468_000915,MPI_HDM05/dg/HDM_dg_01-03_03_120_poses.npz,walk,walk,dg,0,45,windows/train/walk/train_004307_walk_000468_000915_w000000_000045.npz
train_004307_walk_001065_001473_w000000_000045,train_004307_walk_001065_001473,MPI_HDM05/dg/HDM_dg_01-03_03_120_poses.npz,walk,walk,dg,0,45,windows/train/walk/train_004307_walk_001065_001473_w000000_000045.npz
train_004307_walk_000468_000915_w000015_000060,train_004307_walk_000468_000915,MPI_HDM05/dg/HDM_dg_01-03_03_120_poses.npz,walk,walk,dg,15,60,windows/train/walk/train_004307_walk_000468_000915_w000015_000060.npz
train_004307_walk_001065_001473_w000015_000060,train_004307_walk_001065_001473,MPI_HDM05/dg/HDM_dg_01-03_03_120_poses.npz,walk,walk,dg,15,60,windows/train/walk/train_004307_walk_001065_001473_w000015_000060.npz
train_004307_walk_000468_000915_w000030_000075,train_004307_walk_000468_000915,MPI_HDM05/dg/HDM_dg_01-03_03_120_poses.npz,walk,walk,dg,30,75,windows/train/walk/train_004307_walk_000468_000915_w000030_000075.npz
train_004307_walk_000468_000915_w000045_000090,train_004307_walk_000468_000915,MPI_HDM05/dg/HDM_dg_01-03_03_120_poses.npz,walk,walk,dg,45,90,windows/train/walk/train_004307_walk_000468_000915_w000045_000090.npz
train_004307_walk_001065_001473_w000045_000090,train_004307_walk_001065_001473,MPI_HDM05/dg/HDM_dg_01-03_03_120_poses.npz,walk,walk,dg,45,90,windows/train/walk/train_004307_walk_001065_001473_w000045_000090.npz
train_004307_walk_001065_001473_w000057_000102,train_004307_walk_001065_001473,MPI_HDM05/dg/HDM_dg_01-03_03_120_poses.npz,walk,walk,dg,57,102,windows/train/walk/train_004307_walk_001065_001473_w000057_000102.npz
train_004307_walk_000468_000915_w000060_000105,train_004307_walk_000468_000915,MPI_HDM05/dg/HDM_dg_01-03_03_120_poses.npz,walk,walk,dg,60,105,windows/train/walk/train_004307_walk_000468_000915_w000060_000105.npz
train_004307_walk_000468_000915_w000067_000112,train_004307_walk_000468_000915,MPI_HDM05/dg/HDM_dg_01-03_03_120_poses.npz,walk,walk,dg,67,112,windows/train/walk/train_004307_walk_000468_000915_w000067_000112.npz
train_011121_run_001183_001495_w000000_000045,train_011121_run_001183_001495,MPI_HDM05/dg/HDM_dg_01-04_02_120_poses.npz,run,run,dg,0,45,windows/train/run/train_011121_run_001183_001495_w000000_000045.npz
train_011121_run_001885_002167_w000000_000045,train_011121_run_001885_002167,MPI_HDM05/dg/HDM_dg_01-04_02_120_poses.npz,run,run,dg,0,45,windows/train/run/train_011121_run_001885_002167_w000000_000045.npz
train_011121_run_004111_004429_w000000_000045,train_011121_run_004111_004429,MPI_HDM05/dg/HDM_dg_01-04_02_120_poses.npz,run,run,dg,0,45,windows/train/run/train_011121_run_004111_004429_w000000_000045.npz
train_011121_run_001183_001495_w000015_000060,train_011121_run_001183_001495,MPI_HDM05/dg/HDM_dg_01-04_02_120_poses.npz,run,run,dg,15,60,windows/train/run/train_011121_run_001183_001495_w000015_000060.npz
train_011121_run_001885_002167_w000015_000060,train_011121_run_001885_002167,MPI_HDM05/dg/HDM_dg_01-04_02_120_poses.npz,run,run,dg,15,60,windows/train/run/train_011121_run_001885_002167_w000015_000060.npz
train_011121_run_001885_002167_w000026_000071,train_011121_run_001885_002167,MPI_HDM05/dg/HDM_dg_01-04_02_120_poses.npz,run,run,dg,26,71,windows/train/run/train_011121_run_001885_002167_w000026_000071.npz
train_011121_run_001183_001495_w000030_000075,train_011121_run_001183_001495,MPI_HDM05/dg/HDM_dg_01-04_02_120_poses.npz,run,run,dg,30,75,windows/train/run/train_011121_run_001183_001495_w000030_000075.npz
train_011121_run_004111_004429_w000030_000075,train_011121_run_004111_004429,MPI_HDM05/dg/HDM_dg_01-04_02_120_poses.npz,run,run,dg,30,75,windows/train/run/train_011121_run_004111_004429_w000030_000075.npz
train_011121_run_001183_001495_w000033_000078,train_011121_run_001183_001495,MPI_HDM05/dg/HDM_dg_01-04_02_120_poses.npz,run,run,dg,33,78,windows/train/run/train_011121_run_001183_001495_w000033_000078.npz
train_011121_run_004111_004429_w000035_000080,train_011121_run_004111_004429,MPI_HDM05/dg/HDM_dg_01-04_02_120_poses.npz,run,run,dg,35,80,windows/train/run/train_011121_run_004111_004429_w000035_000080.npz
train_011121_walk_000487_000937_w000000_000045,train_011121_walk_000487_000937,MPI_HDM05/dg/HDM_dg_01-04_02_120_poses.npz,walk,walk,dg,0,45,windows/train/walk/train_011121_walk_000487_000937_w000000_000045.npz
train_011121_walk_004837_005149_w000000_000045,train_011121_walk_004837_005149,MPI_HDM05/dg/HDM_dg_01-04_02_120_poses.npz,walk,walk,dg,0,45,windows/train/walk/train_011121_walk_004837_005149_w000000_000045.npz
train_011121_walk_000487_000937_w000015_000060,train_011121_walk_000487_000937,MPI_HDM05/dg/HDM_dg_01-04_02_120_poses.npz,walk,walk,dg,15,60,windows/train/walk/train_011121_walk_000487_000937_w000015_000060.npz
train_011121_walk_004837_005149_w000015_000060,train_011121_walk_004837_005149,MPI_HDM05/dg/HDM_dg_01-04_02_120_poses.npz,walk,walk,dg,15,60,windows/train/walk/train_011121_walk_004837_005149_w000015_000060.npz
train_011121_walk_002419_002863_w000030_000075,train_011121_walk_002419_002863,MPI_HDM05/dg/HDM_dg_01-04_02_120_poses.npz,walk,walk,dg,30,75,windows/train/walk/train_011121_walk_002419_002863_w000030_000075.npz
train_011121_walk_004837_005149_w000030_000075,train_011121_walk_004837_005149,MPI_HDM05/dg/HDM_dg_01-04_02_120_poses.npz,walk,walk,dg,30,75,windows/train/walk/train_011121_walk_004837_005149_w000030_000075.npz
train_011121_walk_003493_003835_w000041_000086,train_011121_walk_003493_003835,MPI_HDM05/dg/HDM_dg_01-04_02_120_poses.npz,walk,walk,dg,41,86,windows/train/walk/train_011121_walk_003493_003835_w000041_000086.npz
train_011121_walk_005509_005899_w000045_000090,train_011121_walk_005509_005899,MPI_HDM05/dg/HDM_dg_01-04_02_120_poses.npz,walk,walk,dg,45,90,windows/train/walk/train_011121_walk_005509_005899_w000045_000090.npz
train_011121_walk_000487_000937_w000060_000105,train_011121_walk_000487_000937,MPI_HDM05/dg/HDM_dg_01-04_02_120_poses.npz,walk,walk,dg,60,105,windows/train/walk/train_011121_walk_000487_000937_w000060_000105.npz
train_011121_walk_000487_000937_w000068_000113,train_011121_walk_000487_000937,MPI_HDM05/dg/HDM_dg_01-04_02_120_poses.npz,walk,walk,dg,68,113,windows/train/walk/train_011121_walk_000487_000937_w000068_000113.npz
train_005771_unknown_mixed_000000_000438_w000000_000045,train_005771_unknown_mixed_000000_000438,MPI_HDM05/dg/HDM_dg_01-04_03_120_poses.npz,unknown_mixed,other,dg,0,45,windows/train/unknown_mixed/train_005771_unknown_mixed_000000_000438_w000000_000045.npz
train_005771_unknown_mixed_002771_003200_w000000_000045,train_005771_unknown_mixed_002771_003200,MPI_HDM05/dg/HDM_dg_01-04_03_120_poses.npz,unknown_mixed,other,dg,0,45,windows/train/unknown_mixed/train_005771_unknown_mixed_002771_003200_w000000_000045.npz
train_005771_unknown_mixed_004999_005183_w000001_000046,train_005771_unknown_mixed_004999_005183,MPI_HDM05/dg/HDM_dg_01-04_03_120_poses.npz,unknown_mixed,other,dg,1,46,windows/train/unknown_mixed/train_005771_unknown_mixed_004999_005183_w000001_000046.npz
train_005771_unknown_mixed_000000_000438_w000015_000060,train_005771_unknown_mixed_000000_000438,MPI_HDM05/dg/HDM_dg_01-04_03_120_poses.npz,unknown_mixed,other,dg,15,60,windows/train/unknown_mixed/train_005771_unknown_mixed_000000_000438_w000015_000060.npz
train_005771_unknown_mixed_005587_006047_w000015_000060,train_005771_unknown_mixed_005587_006047,MPI_HDM05/dg/HDM_dg_01-04_03_120_poses.npz,unknown_mixed,other,dg,15,60,windows/train/unknown_mixed/train_005771_unknown_mixed_005587_006047_w000015_000060.npz
train_005771_unknown_mixed_005587_006047_w000030_000075,train_005771_unknown_mixed_005587_006047,MPI_HDM05/dg/HDM_dg_01-04_03_120_poses.npz,unknown_mixed,other,dg,30,75,windows/train/unknown_mixed/train_005771_unknown_mixed_005587_006047_w000030_000075.npz
train_005771_unknown_mixed_004177_004627_w000045_000090,train_005771_unknown_mixed_004177_004627,MPI_HDM05/dg/HDM_dg_01-04_03_120_poses.npz,unknown_mixed,other,dg,45,90,windows/train/unknown_mixed/train_005771_unknown_mixed_004177_004627_w000045_000090.npz
train_005771_unknown_mixed_002771_003200_w000060_000105,train_005771_unknown_mixed_002771_003200,MPI_HDM05/dg/HDM_dg_01-04_03_120_poses.npz,unknown_mixed,other,dg,60,105,windows/train/unknown_mixed/train_005771_unknown_mixed_002771_003200_w000060_000105.npz
train_005771_unknown_mixed_004177_004627_w000068_000113,train_005771_unknown_mixed_004177_004627,MPI_HDM05/dg/HDM_dg_01-04_03_120_poses.npz,unknown_mixed,other,dg,68,113,windows/train/unknown_mixed/train_005771_unknown_mixed_004177_004627_w000068_000113.npz
train_005771_unknown_mixed_001353_001908_w000094_000139,train_005771_unknown_mixed_001353_001908,MPI_HDM05/dg/HDM_dg_01-04_03_120_poses.npz,unknown_mixed,other,dg,94,139,windows/train/unknown_mixed/train_005771_unknown_mixed_001353_001908_w000094_000139.npz
train_005771_run_001030_001353_w000000_000045,train_005771_run_001030_001353,MPI_HDM05/dg/HDM_dg_01-04_03_120_poses.npz,run,run,dg,0,45,windows/train/run/train_005771_run_001030_001353_w000000_000045.npz
train_005771_run_003838_004177_w000000_000045,train_005771_run_003838_004177,MPI_HDM05/dg/HDM_dg_01-04_03_120_poses.npz,run,run,dg,0,45,windows/train/run/train_005771_run_003838_004177_w000000_000045.npz
train_005771_run_004627_004999_w000000_000045,train_005771_run_004627_004999,MPI_HDM05/dg/HDM_dg_01-04_03_120_poses.npz,run,run,dg,0,45,windows/train/run/train_005771_run_004627_004999_w000000_000045.npz
train_005771_run_001908_002200_w000015_000060,train_005771_run_001908_002200,MPI_HDM05/dg/HDM_dg_01-04_03_120_poses.npz,run,run,dg,15,60,windows/train/run/train_005771_run_001908_002200_w000015_000060.npz
train_005771_run_004627_004999_w000015_000060,train_005771_run_004627_004999,MPI_HDM05/dg/HDM_dg_01-04_03_120_poses.npz,run,run,dg,15,60,windows/train/run/train_005771_run_004627_004999_w000015_000060.npz
train_005771_run_001908_002200_w000028_000073,train_005771_run_001908_002200,MPI_HDM05/dg/HDM_dg_01-04_03_120_poses.npz,run,run,dg,28,73,windows/train/run/train_005771_run_001908_002200_w000028_000073.npz
train_005771_run_003838_004177_w000030_000075,train_005771_run_003838_004177,MPI_HDM05/dg/HDM_dg_01-04_03_120_poses.npz,run,run,dg,30,75,windows/train/run/train_005771_run_003838_004177_w000030_000075.npz
train_005771_run_001030_001353_w000036_000081,train_005771_run_001030_001353,MPI_HDM05/dg/HDM_dg_01-04_03_120_poses.npz,run,run,dg,36,81,windows/train/run/train_005771_run_001030_001353_w000036_000081.npz
train_005771_run_003838_004177_w000040_000085,train_005771_run_003838_004177,MPI_HDM05/dg/HDM_dg_01-04_03_120_poses.npz,run,run,dg,40,85,windows/train/run/train_005771_run_003838_004177_w000040_000085.npz
train_005771_run_004627_004999_w000048_000093,train_005771_run_004627_004999,MPI_HDM05/dg/HDM_dg_01-04_03_120_poses.npz,run,run,dg,48,93,windows/train/run/train_005771_run_004627_004999_w000048_000093.npz
train_005771_walk_000438_000820_w000000_000045,train_005771_walk_000438_000820,MPI_HDM05/dg/HDM_dg_01-04_03_120_poses.npz,walk,walk,dg,0,45,windows/train/walk/train_005771_walk_000438_000820_w000000_000045.npz
train_005771_walk_003200_003618_w000000_000045,train_005771_walk_003200_003618,MPI_HDM05/dg/HDM_dg_01-04_03_120_poses.npz,walk,walk,dg,0,45,windows/train/walk/train_005771_walk_003200_003618_w000000_000045.npz
train_005771_walk_000438_000820_w000015_000060,train_005771_walk_000438_000820,MPI_HDM05/dg/HDM_dg_01-04_03_120_poses.npz,walk,walk,dg,15,60,windows/train/walk/train_005771_walk_000438_000820_w000015_000060.npz
train_005771_walk_003200_003618_w000015_000060,train_005771_walk_003200_003618,MPI_HDM05/dg/HDM_dg_01-04_03_120_poses.npz,walk,walk,dg,15,60,windows/train/walk/train_005771_walk_003200_003618_w000015_000060.npz
train_005771_walk_000438_000820_w000030_000075,train_005771_walk_000438_000820,MPI_HDM05/dg/HDM_dg_01-04_03_120_poses.npz,walk,walk,dg,30,75,windows/train/walk/train_005771_walk_000438_000820_w000030_000075.npz
train_005771_walk_005183_005587_w000030_000075,train_005771_walk_005183_005587,MPI_HDM05/dg/HDM_dg_01-04_03_120_poses.npz,walk,walk,dg,30,75,windows/train/walk/train_005771_walk_005183_005587_w000030_000075.npz
train_005771_walk_002410_002771_w000045_000090,train_005771_walk_002410_002771,MPI_HDM05/dg/HDM_dg_01-04_03_120_poses.npz,walk,walk,dg,45,90,windows/train/walk/train_005771_walk_002410_002771_w000045_000090.npz
train_005771_walk_005183_005587_w000045_000090,train_005771_walk_005183_005587,MPI_HDM05/dg/HDM_dg_01-04_03_120_poses.npz,walk,walk,dg,45,90,windows/train/walk/train_005771_walk_005183_005587_w000045_000090.npz
train_005771_walk_000438_000820_w000051_000096,train_005771_walk_000438_000820,MPI_HDM05/dg/HDM_dg_01-04_03_120_poses.npz,walk,walk,dg,51,96,windows/train/walk/train_005771_walk_000438_000820_w000051_000096.npz
train_005771_walk_003200_003618_w000060_000105,train_005771_walk_003200_003618,MPI_HDM05/dg/HDM_dg_01-04_03_120_poses.npz,walk,walk,dg,60,105,windows/train/walk/train_005771_walk_003200_003618_w000060_000105.npz
train_010473_unknown_mixed_001674_001960_w000000_000045,train_010473_unknown_mixed_001674_001960,MPI_HDM05/dg/HDM_dg_02-02_01_120_poses.npz,unknown_mixed,other,dg,0,45,windows/train/unknown_mixed/train_010473_unknown_mixed_001674_001960_w000000_000045.npz
train_010473_unknown_mixed_003441_003753_w000000_000045,train_010473_unknown_mixed_003441_003753,MPI_HDM05/dg/HDM_dg_02-02_01_120_poses.npz,unknown_mixed,other,dg,0,45,windows/train/unknown_mixed/train_010473_unknown_mixed_003441_003753_w000000_000045.npz
train_010473_unknown_mixed_004456_004743_w000000_000045,train_010473_unknown_mixed_004456_004743,MPI_HDM05/dg/HDM_dg_02-02_01_120_poses.npz,unknown_mixed,other,dg,0,45,windows/train/unknown_mixed/train_010473_unknown_mixed_004456_004743_w000000_000045.npz
train_010473_unknown_mixed_001674_001960_w000015_000060,train_010473_unknown_mixed_001674_001960,MPI_HDM05/dg/HDM_dg_02-02_01_120_poses.npz,unknown_mixed,other,dg,15,60,windows/train/unknown_mixed/train_010473_unknown_mixed_001674_001960_w000015_000060.npz
train_010473_unknown_mixed_002646_002883_w000015_000060,train_010473_unknown_mixed_002646_002883,MPI_HDM05/dg/HDM_dg_02-02_01_120_poses.npz,unknown_mixed,other,dg,15,60,windows/train/unknown_mixed/train_010473_unknown_mixed_002646_002883_w000015_000060.npz
train_010473_unknown_mixed_004456_004743_w000015_000060,train_010473_unknown_mixed_004456_004743,MPI_HDM05/dg/HDM_dg_02-02_01_120_poses.npz,unknown_mixed,other,dg,15,60,windows/train/unknown_mixed/train_010473_unknown_mixed_004456_004743_w000015_000060.npz
train_010473_unknown_mixed_005347_005613_w000015_000060,train_010473_unknown_mixed_005347_005613,MPI_HDM05/dg/HDM_dg_02-02_01_120_poses.npz,unknown_mixed,other,dg,15,60,windows/train/unknown_mixed/train_010473_unknown_mixed_005347_005613_w000015_000060.npz
train_010473_unknown_mixed_001674_001960_w000027_000072,train_010473_unknown_mixed_001674_001960,MPI_HDM05/dg/HDM_dg_02-02_01_120_poses.npz,unknown_mixed,other,dg,27,72,windows/train/unknown_mixed/train_010473_unknown_mixed_001674_001960_w000027_000072.npz
train_010473_unknown_mixed_004456_004743_w000027_000072,train_010473_unknown_mixed_004456_004743,MPI_HDM05/dg/HDM_dg_02-02_01_120_poses.npz,unknown_mixed,other,dg,27,72,windows/train/unknown_mixed/train_010473_unknown_mixed_004456_004743_w000027_000072.npz
train_010473_unknown_mixed_003441_003753_w000033_000078,train_010473_unknown_mixed_003441_003753,MPI_HDM05/dg/HDM_dg_02-02_01_120_poses.npz,unknown_mixed,other,dg,33,78,windows/train/unknown_mixed/train_010473_unknown_mixed_003441_003753_w000033_000078.npz
train_010473_walk_000534_000758_w000000_000045,train_010473_walk_000534_000758,MPI_HDM05/dg/HDM_dg_02-02_01_120_poses.npz,walk,walk,dg,0,45,windows/train/walk/train_010473_walk_000534_000758_w000000_000045.npz
train_010473_walk_005613_005956_w000000_000045,train_010473_walk_005613_005956,MPI_HDM05/dg/HDM_dg_02-02_01_120_poses.npz,walk,walk,dg,0,45,windows/train/walk/train_010473_walk_005613_005956_w000000_000045.npz
train_010473_walk_003753_004456_w000015_000060,train_010473_walk_003753_004456,MPI_HDM05/dg/HDM_dg_02-02_01_120_poses.npz,walk,walk,dg,15,60,windows/train/walk/train_010473_walk_003753_004456_w000015_000060.npz
train_010473_walk_003753_004456_w000030_000075,train_010473_walk_003753_004456,MPI_HDM05/dg/HDM_dg_02-02_01_120_poses.npz,walk,walk,dg,30,75,windows/train/walk/train_010473_walk_003753_004456_w000030_000075.npz
train_010473_walk_002883_003441_w000045_000090,train_010473_walk_002883_003441,MPI_HDM05/dg/HDM_dg_02-02_01_120_poses.npz,walk,walk,dg,45,90,windows/train/walk/train_010473_walk_002883_003441_w000045_000090.npz
train_010473_walk_002883_003441_w000060_000105,train_010473_walk_002883_003441,MPI_HDM05/dg/HDM_dg_02-02_01_120_poses.npz,walk,walk,dg,60,105,windows/train/walk/train_010473_walk_002883_003441_w000060_000105.npz
train_010473_walk_003753_004456_w000075_000120,train_010473_walk_003753_004456,MPI_HDM05/dg/HDM_dg_02-02_01_120_poses.npz,walk,walk,dg,75,120,windows/train/walk/train_010473_walk_003753_004456_w000075_000120.npz
train_010473_walk_004743_005347_w000090_000135,train_010473_walk_004743_005347,MPI_HDM05/dg/HDM_dg_02-02_01_120_poses.npz,walk,walk,dg,90,135,windows/train/walk/train_010473_walk_004743_005347_w000090_000135.npz
train_010473_walk_004743_005347_w000105_000150,train_010473_walk_004743_005347,MPI_HDM05/dg/HDM_dg_02-02_01_120_poses.npz,walk,walk,dg,105,150,windows/train/walk/train_010473_walk_004743_005347_w000105_000150.npz
train_010473_walk_003753_004456_w000131_000176,train_010473_walk_003753_004456,MPI_HDM05/dg/HDM_dg_02-02_01_120_poses.npz,walk,walk,dg,131,176,windows/train/walk/train_010473_walk_003753_004456_w000131_000176.npz
train_009144_unknown_mixed_000000_000588_w000000_000045,train_009144_unknown_mixed_000000_000588,MPI_HDM05/dg/HDM_dg_02-02_02_120_poses.npz,unknown_mixed,other,dg,0,45,windows/train/unknown_mixed/train_009144_unknown_mixed_000000_000588_w000000_000045.npz
train_009144_unknown_mixed_002609_003046_w000000_000045,train_009144_unknown_mixed_002609_003046,MPI_HDM05/dg/HDM_dg_02-02_02_120_poses.npz,unknown_mixed,other,dg,0,45,windows/train/unknown_mixed/train_009144_unknown_mixed_002609_003046_w000000_000045.npz
train_009144_unknown_mixed_000761_001198_w000015_000060,train_009144_unknown_mixed_000761_001198,MPI_HDM05/dg/HDM_dg_02-02_02_120_poses.npz,unknown_mixed,other,dg,15,60,windows/train/unknown_mixed/train_009144_unknown_mixed_000761_001198_w000015_000060.npz
train_009144_unknown_mixed_000761_001198_w000030_000075,train_009144_unknown_mixed_000761_001198,MPI_HDM05/dg/HDM_dg_02-02_02_120_poses.npz,unknown_mixed,other,dg,30,75,windows/train/unknown_mixed/train_009144_unknown_mixed_000761_001198_w000030_000075.npz
train_009144_unknown_mixed_000761_001198_w000045_000090,train_009144_unknown_mixed_000761_001198,MPI_HDM05/dg/HDM_dg_02-02_02_120_poses.npz,unknown_mixed,other,dg,45,90,windows/train/unknown_mixed/train_009144_unknown_mixed_000761_001198_w000045_000090.npz
train_009144_unknown_mixed_002609_003046_w000060_000105,train_009144_unknown_mixed_002609_003046,MPI_HDM05/dg/HDM_dg_02-02_02_120_poses.npz,unknown_mixed,other,dg,60,105,windows/train/unknown_mixed/train_009144_unknown_mixed_002609_003046_w000060_000105.npz
train_009144_unknown_mixed_000000_000588_w000075_000120,train_009144_unknown_mixed_000000_000588,MPI_HDM05/dg/HDM_dg_02-02_02_120_poses.npz,unknown_mixed,other,dg,75,120,windows/train/unknown_mixed/train_009144_unknown_mixed_000000_000588_w000075_000120.npz
train_009144_unknown_mixed_000000_000588_w000102_000147,train_009144_unknown_mixed_000000_000588,MPI_HDM05/dg/HDM_dg_02-02_02_120_poses.npz,unknown_mixed,other,dg,102,147,windows/train/unknown_mixed/train_009144_unknown_mixed_000000_000588_w000102_000147.npz
train_009144_unknown_mixed_003173_004198_w000165_000210,train_009144_unknown_mixed_003173_004198,MPI_HDM05/dg/HDM_dg_02-02_02_120_poses.npz,unknown_mixed,other,dg,165,210,windows/train/unknown_mixed/train_009144_unknown_mixed_003173_004198_w000165_000210.npz
train_009144_unknown_mixed_003173_004198_w000212_000257,train_009144_unknown_mixed_003173_004198,MPI_HDM05/dg/HDM_dg_02-02_02_120_poses.npz,unknown_mixed,other,dg,212,257,windows/train/unknown_mixed/train_009144_unknown_mixed_003173_004198_w000212_000257.npz
train_009144_walk_001788_001997_w000000_000045,train_009144_walk_001788_001997,MPI_HDM05/dg/HDM_dg_02-02_02_120_poses.npz,walk,walk,dg,0,45,windows/train/walk/train_009144_walk_001788_001997_w000000_000045.npz
train_009144_walk_001788_001997_w000008_000053,train_009144_walk_001788_001997,MPI_HDM05/dg/HDM_dg_02-02_02_120_poses.npz,walk,walk,dg,8,53,windows/train/walk/train_009144_walk_001788_001997_w000008_000053.npz
train_009576_walk_000410_000708_w000000_000045,train_009576_walk_000410_000708,MPI_HDM05/dg/HDM_dg_02-02_04_120_poses.npz,walk,walk,dg,0,45,windows/train/walk/train_009576_walk_000410_000708_w000000_000045.npz
train_009576_walk_002070_002308_w000000_000045,train_009576_walk_002070_002308,MPI_HDM05/dg/HDM_dg_02-02_04_120_poses.npz,walk,walk,dg,0,45,windows/train/walk/train_009576_walk_002070_002308_w000000_000045.npz
train_009576_walk_002815_003095_w000000_000045,train_009576_walk_002815_003095,MPI_HDM05/dg/HDM_dg_02-02_04_120_poses.npz,walk,walk,dg,0,45,windows/train/walk/train_009576_walk_002815_003095_w000000_000045.npz
